Municipio;Codice area;VIA;LOCALITA;SPECIFICA_LOCALITA;Tipo;Mese;Orario apertura;Orario chiusura;Note;Longitudine;Latitudine;Location
9;9236;vie;Siderno - Padre Luigi Monti - Gatti;;Volley;SETTEMBRE;;;;9.190926331;45.50543775;45.50543775, 9.190926331
9;9236;vie;Siderno - Padre Luigi Monti - Gatti;;Volley;OTTOBRE;;;;9.190926331;45.50543775;45.50543775, 9.190926331
9;9236;vie;Siderno - Padre Luigi Monti - Gatti;;Volley;NOVEMBRE;;;;9.190926331;45.50543775;45.50543775, 9.190926331
9;9236;vie;Siderno - Padre Luigi Monti - Gatti;;Volley;DICEMBRE;;;;9.190926331;45.50543775;45.50543775, 9.190926331
9;9236;vie;Siderno - Padre Luigi Monti - Gatti;;Basket;GENNAIO;;;;9.190926331;45.50543775;45.50543775, 9.190926331
9;9236;vie;Siderno - Padre Luigi Monti - Gatti;;Basket;FEBBRAIO;;;;9.190926331;45.50543775;45.50543775, 9.190926331
9;9236;vie;Siderno - Padre Luigi Monti - Gatti;;Basket;MARZO;;;;9.190926331;45.50543775;45.50543775, 9.190926331
9;9236;vie;Siderno - Padre Luigi Monti - Gatti;;Basket;APRILE;;;;9.190926331;45.50543775;45.50543775, 9.190926331
9;9236;vie;Siderno - Padre Luigi Monti - Gatti;;Basket;MAGGIO;;;;9.190926331;45.50543775;45.50543775, 9.190926331
9;9236;vie;Siderno - Padre Luigi Monti - Gatti;;Basket;GIUGNO;;;;9.190926331;45.50543775;45.50543775, 9.190926331
9;9236;vie;Siderno - Padre Luigi Monti - Gatti;;Basket;LUGLIO;;;;9.190926331;45.50543775;45.50543775, 9.190926331
9;9236;vie;Siderno - Padre Luigi Monti - Gatti;;Basket;AGOSTO;;;;9.190926331;45.50543775;45.50543775, 9.190926331
9;9236;vie;Siderno - Padre Luigi Monti - Gatti;;Basket;SETTEMBRE;;;;9.190926331;45.50543775;45.50543775, 9.190926331
9;9236;vie;Siderno - Padre Luigi Monti - Gatti;;Basket;OTTOBRE;;;;9.190926331;45.50543775;45.50543775, 9.190926331
9;9236;vie;Siderno - Padre Luigi Monti - Gatti;;Basket;NOVEMBRE;;;;9.190926331;45.50543775;45.50543775, 9.190926331
9;9236;vie;Siderno - Padre Luigi Monti - Gatti;;Basket;DICEMBRE;;;;9.190926331;45.50543775;45.50543775, 9.190926331
9;9243;viale;Suzzani n. 264;giardino interno;Volley;GENNAIO;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Volley;FEBBRAIO;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Volley;MARZO;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Volley;APRILE;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Volley;MAGGIO;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Volley;GIUGNO;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Volley;LUGLIO;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Volley;AGOSTO;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Volley;SETTEMBRE;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Volley;OTTOBRE;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Volley;NOVEMBRE;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Volley;DICEMBRE;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Basket;GENNAIO;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Basket;FEBBRAIO;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Basket;MARZO;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Basket;APRILE;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Basket;MAGGIO;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Basket;GIUGNO;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Basket;LUGLIO;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Basket;AGOSTO;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Basket;SETTEMBRE;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Basket;OTTOBRE;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Basket;NOVEMBRE;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9243;viale;Suzzani n. 264;giardino interno;Basket;DICEMBRE;;;;9.210056093;45.5262827;45.5262827, 9.210056093
9;9264;parco di;Bruzzano;;Bocce;GENNAIO;;;;9.184970749;45.5263043;45.5263043, 9.184970749
9;9264;parco di;Bruzzano;;Bocce;FEBBRAIO;;;;9.184970749;45.5263043;45.5263043, 9.184970749
9;9264;parco di;Bruzzano;;Bocce;MARZO;;;;9.184970749;45.5263043;45.5263043, 9.184970749
9;9264;parco di;Bruzzano;;Bocce;APRILE;;;;9.184970749;45.5263043;45.5263043, 9.184970749
9;9264;parco di;Bruzzano;;Bocce;MAGGIO;;;;9.184970749;45.5263043;45.5263043, 9.184970749
9;9264;parco di;Bruzzano;;Bocce;GIUGNO;;;;9.184970749;45.5263043;45.5263043, 9.184970749
9;9264;parco di;Bruzzano;;Bocce;LUGLIO;;;;9.184970749;45.5263043;45.5263043, 9.184970749
9;9264;parco di;Bruzzano;;Bocce;AGOSTO;;;;9.184970749;45.5263043;45.5263043, 9.184970749
9;9264;parco di;Bruzzano;;Bocce;SETTEMBRE;;;;9.184970749;45.5263043;45.5263043, 9.184970749
9;9264;parco di;Bruzzano;;Bocce;OTTOBRE;;;;9.184970749;45.5263043;45.5263043, 9.184970749
9;9264;parco di;Bruzzano;;Bocce;NOVEMBRE;;;;9.184970749;45.5263043;45.5263043, 9.184970749
9;9264;parco di;Bruzzano;;Bocce;DICEMBRE;;;;9.184970749;45.5263043;45.5263043, 9.184970749
9;9267;viale;Ca' Granda - De Angelis;;Calcio a 11;GENNAIO;;;;9.190620732;45.50793692;45.50793692, 9.190620732
9;9267;viale;Ca' Granda - De Angelis;;Calcio a 11;FEBBRAIO;;;;9.190620732;45.50793692;45.50793692, 9.190620732
9;9267;viale;Ca' Granda - De Angelis;;Calcio a 11;MARZO;;;;9.190620732;45.50793692;45.50793692, 9.190620732
9;9267;viale;Ca' Granda - De Angelis;;Calcio a 11;APRILE;;;;9.190620732;45.50793692;45.50793692, 9.190620732
9;9267;viale;Ca' Granda - De Angelis;;Calcio a 11;MAGGIO;;;;9.190620732;45.50793692;45.50793692, 9.190620732
9;9267;viale;Ca' Granda - De Angelis;;Calcio a 11;GIUGNO;;;;9.190620732;45.50793692;45.50793692, 9.190620732
9;9267;viale;Ca' Granda - De Angelis;;Calcio a 11;LUGLIO;;;;9.190620732;45.50793692;45.50793692, 9.190620732
9;9267;viale;Ca' Granda - De Angelis;;Calcio a 11;AGOSTO;;;;9.190620732;45.50793692;45.50793692, 9.190620732
9;9267;viale;Ca' Granda - De Angelis;;Calcio a 11;SETTEMBRE;;;;9.190620732;45.50793692;45.50793692, 9.190620732
9;9267;viale;Ca' Granda - De Angelis;;Calcio a 11;OTTOBRE;;;;9.190620732;45.50793692;45.50793692, 9.190620732
9;9267;viale;Ca' Granda - De Angelis;;Calcio a 11;NOVEMBRE;;;;9.190620732;45.50793692;45.50793692, 9.190620732
9;9267;viale;Ca' Granda - De Angelis;;Calcio a 11;DICEMBRE;;;;9.190620732;45.50793692;45.50793692, 9.190620732
9;9267;viale;Ca' Granda - De Angelis;;Volley;GENNAIO;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Volley;FEBBRAIO;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Volley;MARZO;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Volley;APRILE;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Volley;MAGGIO;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Volley;GIUGNO;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Volley;LUGLIO;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Volley;AGOSTO;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Volley;SETTEMBRE;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Volley;OTTOBRE;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Volley;NOVEMBRE;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Volley;DICEMBRE;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Basket;GENNAIO;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Basket;FEBBRAIO;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Basket;MARZO;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Basket;APRILE;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Basket;MAGGIO;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Basket;GIUGNO;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Basket;LUGLIO;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Basket;AGOSTO;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Basket;SETTEMBRE;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Basket;OTTOBRE;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Basket;NOVEMBRE;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9267;viale;Ca' Granda - De Angelis;;Basket;DICEMBRE;;;;9.191400046;45.50818909;45.50818909, 9.191400046
9;9269;vie;Ciriè - Demonte;;Pattinaggio;GENNAIO;;;;9.196153055;45.51118185;45.51118185, 9.196153055
9;9269;vie;Ciriè - Demonte;;Pattinaggio;FEBBRAIO;;;;9.196153055;45.51118185;45.51118185, 9.196153055
9;9269;vie;Ciriè - Demonte;;Pattinaggio;MARZO;;;;9.196153055;45.51118185;45.51118185, 9.196153055
9;9269;vie;Ciriè - Demonte;;Pattinaggio;APRILE;;;;9.196153055;45.51118185;45.51118185, 9.196153055
9;9269;vie;Ciriè - Demonte;;Pattinaggio;MAGGIO;;;;9.196153055;45.51118185;45.51118185, 9.196153055
9;9269;vie;Ciriè - Demonte;;Pattinaggio;GIUGNO;;;;9.196153055;45.51118185;45.51118185, 9.196153055
9;9269;vie;Ciriè - Demonte;;Pattinaggio;LUGLIO;;;;9.196153055;45.51118185;45.51118185, 9.196153055
9;9269;vie;Ciriè - Demonte;;Pattinaggio;AGOSTO;;;;9.196153055;45.51118185;45.51118185, 9.196153055
9;9269;vie;Ciriè - Demonte;;Pattinaggio;SETTEMBRE;;;;9.196153055;45.51118185;45.51118185, 9.196153055
9;9269;vie;Ciriè - Demonte;;Pattinaggio;OTTOBRE;;;;9.196153055;45.51118185;45.51118185, 9.196153055
9;9269;vie;Ciriè - Demonte;;Pattinaggio;NOVEMBRE;;;;9.196153055;45.51118185;45.51118185, 9.196153055
9;9269;vie;Ciriè - Demonte;;Pattinaggio;DICEMBRE;;;;9.196153055;45.51118185;45.51118185, 9.196153055
9;9270;vie;Giolli - Testi;;Volley;GENNAIO;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Volley;FEBBRAIO;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Volley;MARZO;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Volley;APRILE;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Volley;MAGGIO;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Volley;GIUGNO;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Volley;LUGLIO;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Volley;AGOSTO;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Volley;SETTEMBRE;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Volley;OTTOBRE;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Volley;NOVEMBRE;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Volley;DICEMBRE;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Basket;GENNAIO;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Basket;FEBBRAIO;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Basket;MARZO;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Basket;APRILE;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Basket;MAGGIO;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Basket;GIUGNO;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Basket;LUGLIO;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Basket;AGOSTO;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Basket;SETTEMBRE;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Basket;OTTOBRE;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Basket;NOVEMBRE;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9270;vie;Giolli - Testi;;Basket;DICEMBRE;;;;9.210080702;45.5244438;45.5244438, 9.210080702
9;9273;via;Gregorovius;giardino;Calcio a 11;GENNAIO;7;20;;9.19705953;45.51503125;45.51503125, 9.19705953
9;9273;via;Gregorovius;giardino;Calcio a 11;FEBBRAIO;7;20;;9.19705953;45.51503125;45.51503125, 9.19705953
9;9273;via;Gregorovius;giardino;Calcio a 11;MARZO;7;20;;9.19705953;45.51503125;45.51503125, 9.19705953
9;9273;via;Gregorovius;giardino;Calcio a 11;APRILE;7;20:30;;9.19705953;45.51503125;45.51503125, 9.19705953
9;9273;via;Gregorovius;giardino;Calcio a 11;MAGGIO;7;21;;9.19705953;45.51503125;45.51503125, 9.19705953
9;9273;via;Gregorovius;giardino;Calcio a 11;GIUGNO;7;22:30;;9.19705953;45.51503125;45.51503125, 9.19705953
9;9273;via;Gregorovius;giardino;Calcio a 11;LUGLIO;7;22:30;;9.19705953;45.51503125;45.51503125, 9.19705953
9;9273;via;Gregorovius;giardino;Calcio a 11;AGOSTO;7;22:30;;9.19705953;45.51503125;45.51503125, 9.19705953
9;9273;via;Gregorovius;giardino;Calcio a 11;SETTEMBRE;7;21;;9.19705953;45.51503125;45.51503125, 9.19705953
9;9273;via;Gregorovius;giardino;Calcio a 11;OTTOBRE;7;20;;9.19705953;45.51503125;45.51503125, 9.19705953
9;9273;via;Gregorovius;giardino;Calcio a 11;NOVEMBRE;7;20;;9.19705953;45.51503125;45.51503125, 9.19705953
9;9273;via;Gregorovius;giardino;Calcio a 11;DICEMBRE;7;20;;9.19705953;45.51503125;45.51503125, 9.19705953
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;GENNAIO;8;17:30;;9.196133844;45.52157253;45.52157253, 9.196133844
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;FEBBRAIO;8;18;;9.196133844;45.52157253;45.52157253, 9.196133844
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;MARZO;8;18:30;;9.196133844;45.52157253;45.52157253, 9.196133844
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;APRILE;8;19;;9.196133844;45.52157253;45.52157253, 9.196133844
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;MAGGIO;8;20:30;;9.196133844;45.52157253;45.52157253, 9.196133844
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;GIUGNO;8;22:30;;9.196133844;45.52157253;45.52157253, 9.196133844
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;LUGLIO;8;22:30;;9.196133844;45.52157253;45.52157253, 9.196133844
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;AGOSTO;8;22:30;;9.196133844;45.52157253;45.52157253, 9.196133844
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;SETTEMBRE;8;21;;9.196133844;45.52157253;45.52157253, 9.196133844
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;OTTOBRE;8;19:30;;9.196133844;45.52157253;45.52157253, 9.196133844
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;NOVEMBRE;8;18;;9.196133844;45.52157253;45.52157253, 9.196133844
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;DICEMBRE;8;17:30;;9.196133844;45.52157253;45.52157253, 9.196133844
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;GENNAIO;8;17:30;;9.196160914;45.52157767;45.52157767, 9.196160914
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;FEBBRAIO;8;18;;9.196160914;45.52157767;45.52157767, 9.196160914
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;MARZO;8;18:30;;9.196160914;45.52157767;45.52157767, 9.196160914
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;APRILE;8;19;;9.196160914;45.52157767;45.52157767, 9.196160914
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;MAGGIO;8;20:30;;9.196160914;45.52157767;45.52157767, 9.196160914
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;GIUGNO;8;22:30;;9.196160914;45.52157767;45.52157767, 9.196160914
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;LUGLIO;8;22:30;;9.196160914;45.52157767;45.52157767, 9.196160914
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;AGOSTO;8;22:30;;9.196160914;45.52157767;45.52157767, 9.196160914
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;SETTEMBRE;8;21;;9.196160914;45.52157767;45.52157767, 9.196160914
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;OTTOBRE;8;19:30;;9.196160914;45.52157767;45.52157767, 9.196160914
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;NOVEMBRE;8;18;;9.196160914;45.52157767;45.52157767, 9.196160914
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Bocce;DICEMBRE;8;17:30;;9.196160914;45.52157767;45.52157767, 9.196160914
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Calcio a 7;GENNAIO;8;17:30;;9.196554623;45.51980477;45.51980477, 9.196554623
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Calcio a 7;FEBBRAIO;8;18;;9.196554623;45.51980477;45.51980477, 9.196554623
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Calcio a 7;MARZO;8;18:30;;9.196554623;45.51980477;45.51980477, 9.196554623
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Calcio a 7;APRILE;8;19;;9.196554623;45.51980477;45.51980477, 9.196554623
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Calcio a 7;MAGGIO;8;20:30;;9.196554623;45.51980477;45.51980477, 9.196554623
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Calcio a 7;GIUGNO;8;22:30;;9.196554623;45.51980477;45.51980477, 9.196554623
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Calcio a 7;LUGLIO;8;22:30;;9.196554623;45.51980477;45.51980477, 9.196554623
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Calcio a 7;AGOSTO;8;22:30;;9.196554623;45.51980477;45.51980477, 9.196554623
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Calcio a 7;SETTEMBRE;8;21;;9.196554623;45.51980477;45.51980477, 9.196554623
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Calcio a 7;OTTOBRE;8;19:30;;9.196554623;45.51980477;45.51980477, 9.196554623
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Calcio a 7;NOVEMBRE;8;18;;9.196554623;45.51980477;45.51980477, 9.196554623
9;9280;giardino;Maria Peron e suor Giovanna Mosna;area a verde compresa tra le vie Palanzone - Tremiti - Pozzobonelli;Calcio a 7;DICEMBRE;8;17:30;;9.196554623;45.51980477;45.51980477, 9.196554623
9;9307;via;Ciriè n. 9;C.T.S.;Bocce;GENNAIO;;;;9.196073959;45.51181132;45.51181132, 9.196073959
9;9307;via;Ciriè n. 9;C.T.S.;Bocce;FEBBRAIO;;;;9.196073959;45.51181132;45.51181132, 9.196073959
9;9307;via;Ciriè n. 9;C.T.S.;Bocce;MARZO;;;;9.196073959;45.51181132;45.51181132, 9.196073959
9;9307;via;Ciriè n. 9;C.T.S.;Bocce;APRILE;;;;9.196073959;45.51181132;45.51181132, 9.196073959
9;9307;via;Ciriè n. 9;C.T.S.;Bocce;MAGGIO;;;;9.196073959;45.51181132;45.51181132, 9.196073959
9;9307;via;Ciriè n. 9;C.T.S.;Bocce;GIUGNO;;;;9.196073959;45.51181132;45.51181132, 9.196073959
9;9307;via;Ciriè n. 9;C.T.S.;Bocce;LUGLIO;;;;9.196073959;45.51181132;45.51181132, 9.196073959
9;9307;via;Ciriè n. 9;C.T.S.;Bocce;AGOSTO;;;;9.196073959;45.51181132;45.51181132, 9.196073959
9;9307;via;Ciriè n. 9;C.T.S.;Bocce;SETTEMBRE;;;;9.196073959;45.51181132;45.51181132, 9.196073959
9;9307;via;Ciriè n. 9;C.T.S.;Bocce;OTTOBRE;;;;9.196073959;45.51181132;45.51181132, 9.196073959
9;9307;via;Ciriè n. 9;C.T.S.;Bocce;NOVEMBRE;;;;9.196073959;45.51181132;45.51181132, 9.196073959
9;9307;via;Ciriè n. 9;C.T.S.;Bocce;DICEMBRE;;;;9.196073959;45.51181132;45.51181132, 9.196073959
9;9353;via;Grivola 10;centro anziani;Bocce;GENNAIO;;;;9.194219775;45.51812838;45.51812838, 9.194219775
9;9353;via;Grivola 10;centro anziani;Bocce;FEBBRAIO;;;;9.194219775;45.51812838;45.51812838, 9.194219775
9;9353;via;Grivola 10;centro anziani;Bocce;MARZO;;;;9.194219775;45.51812838;45.51812838, 9.194219775
9;9353;via;Grivola 10;centro anziani;Bocce;APRILE;;;;9.194219775;45.51812838;45.51812838, 9.194219775
9;9353;via;Grivola 10;centro anziani;Bocce;MAGGIO;;;;9.194219775;45.51812838;45.51812838, 9.194219775
9;9353;via;Grivola 10;centro anziani;Bocce;GIUGNO;;;;9.194219775;45.51812838;45.51812838, 9.194219775
9;9353;via;Grivola 10;centro anziani;Bocce;LUGLIO;;;;9.194219775;45.51812838;45.51812838, 9.194219775
9;9353;via;Grivola 10;centro anziani;Bocce;AGOSTO;;;;9.194219775;45.51812838;45.51812838, 9.194219775
9;9353;via;Grivola 10;centro anziani;Bocce;SETTEMBRE;;;;9.194219775;45.51812838;45.51812838, 9.194219775
9;9353;via;Grivola 10;centro anziani;Bocce;OTTOBRE;;;;9.194219775;45.51812838;45.51812838, 9.194219775
9;9353;via;Grivola 10;centro anziani;Bocce;NOVEMBRE;;;;9.194219775;45.51812838;45.51812838, 9.194219775
9;9353;via;Grivola 10;centro anziani;Bocce;DICEMBRE;;;;9.194219775;45.51812838;45.51812838, 9.194219775
9;9384;via;Toce - Boltraffio;sistemazione superficiale parcheggio sotterraneo;Volley;GENNAIO;8;18;;9.185497019;45.49220801;45.49220801, 9.185497019
